RWR	1	1.000000	0.000269	0.014000	1.924428
RWR	2	1.000000	0.005539	0.014000	39.564591
RWR	4	1.000000	0.005277	0.014000	37.695960
RWS	4	1.000000	0.000056	0.014000	0.399270
RWS	2	1.000000	0.000060	0.014000	0.426071
RWS	1	1.000000	0.000052	0.014000	0.369983
