WS	1	10240000000.000000	149253731343283.562500	0.000000	100
WS	4	10240000000.000000	23310023310023.308594	0.000000	100
WS	2	10240000000.000000	2038320423970.648193	0.000000	100
WS	4	10240000000.000000	16051364365971.109375	0.000000	100

WS	2	10240000000.000000	14245014245014.244141	0.000000	100
